"APICD","APINM","ORGANNM","DATAFORMMAT","DOCXNAME","APITYPE","DETAILPK","DOCULINK"
"15091894",공정거래위원회_대규모기업집단 소속회사 개요 정보 조회 서비스,공정거래위원회,XML,"5. 오픈API활용가이드_대규모기업집단 소속회사 개요 정보 조회 서비스_공정거래위원회.docx",REST,uddi:4f8546a9-3120-4cf3-9f82-ce14143d7047,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002455580&fileDetailSn=1
"15078970",충청북도_충북농업기술원 곤충종자보급센터 곤충보급팀 보급종 흰점박이꽃무지 계통별 특성,충청북도,JSON,"44.OpenAPI활용가이드_[충청북도_보급종 흰점박이꽃무지_계통별_특성]_v1.0.docx",REST,uddi:c63dd149-3136-4b33-b7e9-d82e77a31906,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378105&fileDetailSn=1
"15078375",충청북도_행정국 정보통신과 정보보호팀 개인정보파일 등록 현황,충청북도,JSON,"4.OpenAPI활용가이드_[충청북도_개인정보파일_등록_현황 ]_v1.0.docx",REST,uddi:816b03ec-6365-4579-9200-db66e3e32f1b,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002376918&fileDetailSn=1
"15079033",충청북도_소방본부 구조구급과 119구급대 이송현황,충청북도,JSON,"51.OpenAPI활용가이드_[충청북도_119구급대_이송현황]_v1.0.docx",REST,uddi:f4f5d15c-fa74-4d53-a2fd-8d2fc5a4d9e4_202104061153,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378208&fileDetailSn=1
"3069084",전라북도 전주시_석면해체 일정,전라북도 전주시,JSON+XML,OpenAPI활용가이드_전주시청_공공데이터(석면해체일정+서비스)_v2.0.docx,REST,uddi:2728ca1e-ae9e-4170-90f9-bfc23ee6ca73,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001398266&fileDetailSn=0
"15083762",전라남도_입주기업 정보,전라남도,XML,기술문서양식_입주기업 정보.docx,REST,uddi:aa913bbd-1cec-46b4-a46d-bce6c05216ba,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002398545&fileDetailSn=1
"15083972",전라남도_전남 공원/길 명소 정보,전라남도,XML,기술문서양식_전남 공원&길 명소 정보.docx,REST,uddi:a8b06852-2b13-447f-8d68-de7365ab1c40,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002400255&fileDetailSn=1
"15079168",충청북도_충주소방서 위험물제조소 현황,충청북도,JSON,"186.OpenAPI활용가이드_충주소방서_위험물제조소_v1.0.docx",REST,uddi:e7df3e05-db78-4578-a496-85f322d944fc,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378446&fileDetailSn=1
"15056885",전라북도 전주시_가로등 정보 서비스,전라북도 전주시,JSON+XML,OpenAPI활용가이드_전주시청_공공데이터(가로등 정보)_v1.0.docx,REST,uddi:1f298d30-9aef-4628-8390-be29abb7c559,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001282364&fileDetailSn=0
"15056979",전라북도 전주시_동물판매업소 정보 현황,전라북도 전주시,XML,OpenAPI활용가이드_전주시_공공데이터(동물판매업소현황 서비스)_v1.0.docx,REST,uddi:280a00b7-df12-48ea-9b1f-c0d6ebe300be,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001425569&fileDetailSn=0
"15058813",전통시장 정보 서비스,전라북도 김제시,XML,OpenAPI활용가이드_김제시_공공데이터(전통시장 정보)_v1.0.docx,REST,uddi:c11f7699-f0e1-45cd-b85c-ff7557322af4,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001382580&fileDetailSn=0
"15059105",제주특별자치도_BUS 스마트 밴드 측정 정보,제주특별자치도,JSON+XML,개방_OPENAPI_제주 BUS 스마트 밴드 측정 정보_기술문서_20191220.docx,REST,uddi:d925ca58-92ed-40db-9ac0-81a852b53900,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001597792&fileDetailSn=0
"15001051",서울특별시교육청 공공도서관 소장도서정보,서울특별시교육청,XML,OpenAPI활용가이드(서울특별시교육청_도서관_소장도서정보)v4.0.doc,REST,uddi:28c7506c-e01f-483b-af11-b1edf159581d,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001333302&fileDetailSn=0
"15013199",전국무더위쉼터표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:ce9fab25-3467-4a18-994c-93091d777467,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=
"15017325",전국농기계임대정보표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:bfd159e8-4770-4699-b0e3-bed934ddd227,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=
"15042437",한국자산관리공사_국유재산처분현황,한국자산관리공사,XML,Open API 활용가이드_캠코국유재산처분현황.docx,REST,uddi:19537959-8d25-4410-82ac-939673da25a6_202110061411,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001599193&fileDetailSn=0
"15001033",헌법재판소_최근 선고/변론사건 정보,헌법재판소,XML,IROS3_OA_DV_0701_OpenAPI활용가이드_헌법재판소(헌법재판정보)_v1.0.docx,REST,uddi:8360b777-7b8b-4f7c-a388-80a01c0910ce_201405281422,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001226744&fileDetailSn=0
"15028245",한국환경정책평가연구원_환경영향평가 지형지질정보,한국환경정책평가연구원,JSON+XML,지형지질정보서비스_참고문서.zip,REST,uddi:19dfdb7f-927a-4b8b-9cdf-a313171b9e36,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001500681&fileDetailSn=0
"15086283",공공데이터활용지원센터_GIS 기반 교통약자 보행이동 편의 및 장애시설 정보,공공데이터활용지원센터,JSON+XML,,REST,uddi:277bfe30-3e88-4b6b-8c0e-961fa03dd7b0,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=
"15029184",전국등산로표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:3262e0a8-07d6-4117-a734-e33bf91712bc,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=
"15034531",전국경로우대지정업소표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:aa403172-6dd8-40f1-a153-a8fdedeb08a1,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=
"15075636",공무원연금공단_직종별 지역별 퇴직자현황 조회 서비스,공무원연금공단,JSON+XML,GEPS_OpenAPI기술문서 공무원연금공단_퇴직자현황.docx,REST,uddi:06fba8dc-06a6-4701-9046-ba72f746348d_202103091655,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002371558&fileDetailSn=1
"15081040",농촌진흥청 국립농업과학원_농식품 식단관리(메뉴젠) 음식 및 조리정보,농촌진흥청 국립농업과학원,XML,OPEN API기술명세서_식단관리(메뉴젠) 음식 및 조리 정보_ver1.0.hwp,REST,uddi:d3d9fd9a-b07a-479e-a276-f9e91fa3237f,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002389374&fileDetailSn=1
"15075883",농촌진흥청 국립농업과학원_비료사용처방 정보,농촌진흥청 국립농업과학원,XML,OPEN API기술명세서_비료사용처방 정보_ver1.0.hwp,REST,uddi:f21c99d6-848a-483c-95fb-f74cd3ad1a60,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002389547&fileDetailSn=1
"15078177",여성가족부_가족실태조사 마이크로데이터 정보 서비스,여성가족부,JSON+XML,여성가족부_Open API_조회_서비스_활용가이드_v1.0 (가족실태조사 마이크로데이터 정보).docx,REST,uddi:85dc08e5-8679-4933-a635-90fb7d2491be_202104131124,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002383363&fileDetailSn=1
"15078160",여성가족부_여성새로일하기센터 정보 서비스,여성가족부,JSON+XML,여성가족부_Open API_조회_서비스_활용가이드_v1.0 (여성새로일하기센터 조회).docx,REST,uddi:16a43372-c998-49c1-8d74-8a8548d0922b_202104091142,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002382131&fileDetailSn=1
"15078220",여성가족부_여성사전시관 구술자료 정보 서비스,여성가족부,JSON+XML,여성가족부_Open API_조회_서비스_활용가이드_v1.0 (여성사전시관 구술자료 정보 조회).docx,REST,uddi:1b987363-09a8-4f3f-a127-e880f0fc9c9f_202104110923,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002380148&fileDetailSn=1
"15084591",농촌진흥청 국립원예특작과학원_원예특용작물 요리 조회 서비스,농촌진흥청 국립원예특작과학원,XML,NIHHS-2021-08_OpenAPI활용가이드_국립원예특작과학원(원예특용작물 요리)_v1.2.docx,REST,uddi:7c48532d-3652-4e2c-a789-c5b70f6c3084,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002407571&fileDetailSn=1
"3075267",한국서부발전(주)_산업재산권,한국서부발전(주),XML,"9.한국서부발전_산업재산권정보기술문서_201609.doc",REST,uddi:c678c0f3-8edb-4d0a-8eb3-fc7f08f8033b,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001349504&fileDetailSn=0
"3075891",한국서부발전(주)_발전설비이용률,한국서부발전(주),XML,"3.한국서부발전_발전설비이용률기술문서_201609.doc",REST,uddi:c3090961-0c87-4782-9068-cbf04d4e43f3,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001349497&fileDetailSn=0
"15004087",한국원자력환경공단_개봉선원폐기물 관리 현황_현황,한국원자력환경공단,JSON+XML,OpenAPI활용가이드_KP_032_한국원자력환경공단_개봉선원폐기물현황_191113.docx,REST,uddi:2b0ba886-c4c0-4a9c-a026-898955634c1e,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001590051&fileDetailSn=0
"15004088",한국원자력환경공단_밀봉선원폐기물 관리 현황데이터_현황,한국원자력환경공단,JSON+XML,OpenAPI활용가이드_KP_042_한국원자력환경공단_밀봉선원폐기물현황_191113.docx,REST,uddi:e5ee0a0a-3207-4c20-8480-91edc25e262b,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001590052&fileDetailSn=0
"15004211",한국원자력환경공단_처분고(silo)현황_현황,한국원자력환경공단,JSON+XML,OpenAPI활용가이드_KP_100_한국원자력환경공단_방폐물처분현황_사일로별처분현황_191113.docx,REST,uddi:d1413759-bbe4-487d-99a3-e0fad0c2dddb,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001590050&fileDetailSn=0
"15073619",한국수력원자력(주)_원전 건설 공정률 현황,한국수력원자력(주),XML,API_가이드_원전 건설 공정률 현황_20210222.docx,REST,uddi:e489d9ec-c07c-4640-935e-d1564212a574_202102221333,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002367663&fileDetailSn=1
"15060830",대한석탄공사_국내 탄광별 무연탄 생산현황,대한석탄공사,XML,대한석탄공사_국내_탄광별_무연탄_생산현황.docx,REST,uddi:1931fcbb-60c0-42ee-a856-d325d4a382a7_202006261004,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002262391&fileDetailSn=1
"15002426",한국남부발전(주)_석탄재현황,한국남부발전(주),XML,활용가이드_석탄회발생조회서비스V1.1.doc,REST,uddi:5e5196b7-2c94-4dbe-b7a2-ff049a91d48f,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001349809&fileDetailSn=0
"15058360",식품의약품안전처_건강기능식품 대상별 정보,식품의약품안전처,JSON+XML,IROS_62_건강기능식품 대상별 정보(DB) 서비스_v1.0.docx,REST,uddi:9a60503c-b31c-4879-9028-a4250f0f6998,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001425526&fileDetailSn=0
"15058447",식품의약품안전처_생동성인정품목조회,식품의약품안전처,XML,IROS_77_생동성인정품목조회 서비스_v1.1.docx,REST,uddi:a0ab0e27-f41e-46cd-84e5-c10304ebfa4e,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002303170&fileDetailSn=1
"15058876",식품의약품안전처 식품의약품안전평가원_잔류화학물질정보,식품의약품안전처 식품의약품안전평가원,JSON+XML,IROS_14_잔류화학물질정보(DB) 서비스_v1.0.docx,REST,uddi:c77f9b15-e1c8-4a07-906e-8d577ae8ddd1,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001522291&fileDetailSn=0
"15076328",식품의약품안전처 식품의약품안전평가원_관능검사해설서 사진정보,식품의약품안전처 식품의약품안전평가원,JSON+XML,IROS_334_관능검사해설서 사진정보_v1.0.doc,REST,uddi:b8f12b04-8482-4592-9ecb-83702f69accf,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002361144&fileDetailSn=1
"15073881",식품의약품안전처_의료기기 자발적보고,식품의약품안전처,JSON+XML,IROS_273_의료기기자발적보고서비스_v1.1.doc,REST,uddi:b15d5c71-588b-4f97-9025-8e9785d5412e_202110131417,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002456990&fileDetailSn=1
"15091898",공정거래위원회_대규모기업집단 소속회사 임원현황 정보 조회 서비스,공정거래위원회,XML,"7. 오픈API활용가이드_대규모기업집단 소속회사 임원현황 정보 조회 서비스_공정거래위원회.docx",REST,uddi:bf361dff-93ab-4ca0-bdb8-fa23ffb84b48,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002455710&fileDetailSn=1
"15091900",공정거래위원회_대규모기업집단 소속회사 주주현황 정보 조회 서비스,공정거래위원회,XML,"8. 오픈API활용가이드_대규모기업집단 소속회사 주주현황 정보 조회 서비스_공정거래위원회.docx",REST,uddi:9a7f1386-fed8-477c-b06b-b0d63a280b7d,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002455723&fileDetailSn=1
"15091905",공정거래위원회_지주회사 설립 전환 신고현황 정보 조회 서비스,공정거래위원회,XML,"10. 오픈API활용가이드_지주회사 설립 전환 신고현황 정보 조회 서비스_공정거래위원회.docx",REST,uddi:11faeef2-6591-4338-89e8-fd2d4194d03d,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002455736&fileDetailSn=1
"15091910",공정거래위원회_사용 가능 공개년월 조회 서비스,공정거래위원회,XML,"1. 오픈API활용가이드_사용 가능 공개년월 조회 서비스_공정거래위원회.docx",REST,uddi:1316c27a-7d02-418c-9ec2-e77b3ecfb552,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002455864&fileDetailSn=1
"15093659",공정거래위원회_대규모기업집단 계열 편입/제외/유예 변경내역 조회,공정거래위원회,XML,N1. 오픈API활용가이드_대규모기업집단 계열 편입제외유예 변경내역 조회_공정거래위원회_211026.docx,REST,uddi:25243311-f11f-4e45-b4ce-c010373e022c,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002471306&fileDetailSn=1
"15093661",공정거래위원회_기업집단별 순환출자 현황 조회,공정거래위원회,XML,N2. 오픈API활용가이드_기업집단별 순환출자 현황 조회_공정거래위원회_211026.docx,REST,uddi:e177d3af-712b-4003-8560-8dbf74609d3e,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002471303&fileDetailSn=1
"15093663",공정거래위원회_특수관계인 내부지분 현황 정보 조회,공정거래위원회,XML,N4. 오픈API활용가이드_특수관계인 내부지분 현황 정보 조회_공정거래위원회_211026.docx,REST,uddi:cdeb4748-18b7-4383-a368-d9926d88967c,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002471407&fileDetailSn=1
"15088738",국민권익위원회_전자공청회조회서비스,국민권익위원회,JSON,[국권위]openAPI 전자공청회 조회서비스.docx,REST,uddi:f449ab8a-1694-4f85-b1be-a9c2bbe02fe6_202109291726,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002438888&fileDetailSn=1
"15092289",국토교통부_전국 교량 및 터널 현황정보,국토교통부,JSON+XML,건설기술연구원_BTI_2021-09-15.docx,REST,uddi:364e2e0d-4737-4ddb-9e05-ddc5e6e32040_202110211637,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002467264&fileDetailSn=1
"15086118",한국연구재단_CRE(연구윤리정보포털),한국연구재단,XML,연구윤리정보포털  기술문서.docx,REST,uddi:f74adeca-e24e-4bee-acc5-8d9e2c9456ad_202109151409,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002436237&fileDetailSn=1
"15092529",한국연구재단_금요일에과학터치,한국연구재단,XML,한국연구재단 공공데이터서비스 OpenAPI _금과터.hwp,REST,uddi:3e13f923-d032-43c5-a804-8d366c6f8684_202110261031,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002464925&fileDetailSn=1
"15092587",한국연구재단_인문공감,한국연구재단,XML,한국연구재단 공공데이터서비스 OpenAPI 기술문서_인문공감 업로드 파일.hwp,REST,uddi:cd64549c-8a17-42ec-ba5c-dd80492dcf64_202110221553,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002465047&fileDetailSn=1
"15091495",행정안전부_재난문자방송 발령현황(지역별),행정안전부,JSON+XML,기술문서_행정안전부_재난문자방송 발령현황(기술문서).docx,REST,uddi:72d83258-bf23-4ef6-b2ba-8d858b97d01f_202110211247,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002466583&fileDetailSn=1
"15092750",부산광역시_부산버스정보시스템,부산광역시,XML,OpenAPI활용가이드_부산버스정보시스템_v2.0.docx,REST,uddi:0ef729a3-1d88-49c0-853f-b74ade940ac3_202110261804,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002470761&fileDetailSn=1
"15089147",충청남도 보령시_대천해수욕장사진,충청남도 보령시,JSON+XML,OpenApi활용가이드_충청남도 보령시_대천해수욕장사진.docx,REST,uddi:bf41ffd8-0245-4e42-ab0c-c044ed435e55_202109301429,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002449205&fileDetailSn=1
